school_visible_id,fellow_visible_id,group_name,session_number,session_date
ANS23_School_19,TFW23_S_147,19_S48,2,2023-05-30 21:00:00
ANS23_School_19,TFW23_S_147,19_S48,3,2023-06-06 21:00:00
ANS23_School_19,TFW23_S_147,19_S48,4,2023-06-13 21:00:00
ANS23_School_19,TFW23_S_142,19_S49,0,2023-05-16 21:00:00
ANS23_School_19,TFW23_S_142,19_S49,1,2023-05-23 21:00:00
ANS23_School_19,TFW23_S_142,19_S49,2,2023-05-30 21:00:00
ANS23_School_19,TFW23_S_142,19_S49,3,2023-06-06 21:00:00
ANS23_School_19,TFW23_S_142,19_S49,4,2023-06-13 21:00:00
ANS23_School_19,TFW23_S_144,19_S50,0,2023-05-16 21:00:00
ANS23_School_19,TFW23_S_144,19_S50,1,2023-05-23 21:00:00
ANS23_School_19,TFW23_S_144,19_S50,2,2023-05-30 21:00:00
ANS23_School_19,TFW23_S_144,19_S50,3,2023-06-06 21:00:00
ANS23_School_19,TFW23_S_144,19_S50,4,2023-06-13 21:00:00
ANS23_School_19,TFW23_S_111,20_S01,0,2023-05-16 21:00:00
ANS23_School_19,TFW23_S_111,20_S01,1,2023-05-23 21:00:00
ANS23_School_19,TFW23_S_111,20_S01,2,2023-05-30 21:00:00
ANS23_School_19,TFW23_S_111,20_S01,3,2023-06-06 21:00:00
ANS23_School_19,TFW23_S_111,20_S01,4,2023-06-13 21:00:00
ANS23_School_19,TFW23_S_107,20_S02,0,2023-05-16 21:00:00
ANS23_School_19,TFW23_S_107,20_S02,1,2023-05-23 21:00:00
ANS23_School_19,TFW23_S_107,20_S02,2,2023-05-30 21:00:00
ANS23_School_19,TFW23_S_107,20_S02,3,2023-06-06 21:00:00
ANS23_School_19,TFW23_S_107,20_S02,4,2023-06-13 21:00:00
ANS23_School_19,TFW23_S_138,20_S03,0,2023-05-16 21:00:00
ANS23_School_19,TFW23_S_138,20_S03,1,2023-05-23 21:00:00
ANS23_School_19,TFW23_S_138,20_S03,2,2023-05-30 21:00:00
ANS23_School_19,TFW23_S_138,20_S03,3,2023-06-06 21:00:00
ANS23_School_19,TFW23_S_138,20_S03,4,2023-06-13 21:00:00
ANS23_School_19,TFW23_S_140,20_S04,0,2023-05-16 21:00:00
ANS23_School_19,TFW23_S_140,20_S04,1,2023-05-23 21:00:00
ANS23_School_19,TFW23_S_140,20_S04,2,2023-05-30 21:00:00
ANS23_School_19,TFW23_S_140,20_S04,3,2023-06-06 21:00:00
ANS23_School_19,TFW23_S_140,20_S04,4,2023-06-13 21:00:00
ANS23_School_19,TFW23_S_135,20_S05,0,2023-05-16 21:00:00
ANS23_School_19,TFW23_S_135,20_S05,1,2023-05-23 21:00:00
ANS23_School_19,TFW23_S_135,20_S05,2,2023-05-30 21:00:00
ANS23_School_19,TFW23_S_135,20_S05,3,2023-06-06 21:00:00
ANS23_School_19,TFW23_S_135,20_S05,4,2023-06-13 21:00:00
ANS23_School_19,TFW23_S_134,20_S06,0,2023-05-16 21:00:00
ANS23_School_19,TFW23_S_134,20_S06,1,2023-05-23 21:00:00
ANS23_School_19,TFW23_S_134,20_S06,2,2023-05-30 21:00:00
ANS23_School_19,TFW23_S_134,20_S06,3,2023-06-06 21:00:00
ANS23_School_19,TFW23_S_134,20_S06,4,2023-06-13 21:00:00
ANS23_School_19,TFW23_S_136,20_S07,0,2023-05-16 21:00:00
ANS23_School_19,TFW23_S_136,20_S07,1,2023-05-23 21:00:00
ANS23_School_19,TFW23_S_136,20_S07,2,2023-05-30 21:00:00
ANS23_School_19,TFW23_S_136,20_S07,3,2023-06-06 21:00:00
ANS23_School_19,TFW23_S_136,20_S07,4,2023-06-13 21:00:00
ANS23_School_19,TFW23_S_137,20_S08,0,2023-05-16 21:00:00
ANS23_School_19,TFW23_S_137,20_S08,1,2023-05-23 21:00:00
ANS23_School_19,TFW23_S_137,20_S08,2,2023-05-30 21:00:00
ANS23_School_19,TFW23_S_137,20_S08,3,2023-06-06 21:00:00
ANS23_School_19,TFW23_S_137,20_S08,4,2023-06-13 21:00:00
ANS23_School_19,TFW23_S_132,20_S09,0,2023-05-16 21:00:00
ANS23_School_19,TFW23_S_132,20_S09,1,2023-05-23 21:00:00
ANS23_School_19,TFW23_S_132,20_S09,2,2023-05-30 21:00:00
ANS23_School_19,TFW23_S_132,20_S09,3,2023-06-06 21:00:00
ANS23_School_19,TFW23_S_132,20_S09,4,2023-06-13 21:00:00
ANS23_School_19,TFW23_S_133,20_S10,0,2023-05-16 21:00:00
ANS23_School_19,TFW23_S_133,20_S10,1,2023-05-23 21:00:00
ANS23_School_19,TFW23_S_133,20_S10,2,2023-05-30 21:00:00
ANS23_School_19,TFW23_S_133,20_S10,3,2023-06-06 21:00:00
ANS23_School_19,TFW23_S_133,20_S10,4,2023-06-13 21:00:00
ANS23_School_19,TFW23_S_139,20_S11,0,2023-05-16 21:00:00
ANS23_School_19,TFW23_S_139,20_S11,1,2023-05-23 21:00:00
ANS23_School_19,TFW23_S_139,20_S11,2,2023-05-30 21:00:00
ANS23_School_19,TFW23_S_139,20_S11,3,2023-06-06 21:00:00
ANS23_School_19,TFW23_S_139,20_S11,4,2023-06-13 21:00:00
ANS23_School_19,TFW23_S_105,20_S12,0,2023-05-16 21:00:00
ANS23_School_19,TFW23_S_105,20_S12,1,2023-05-23 21:00:00
ANS23_School_19,TFW23_S_105,20_S12,2,2023-05-30 21:00:00
ANS23_School_19,TFW23_S_105,20_S12,3,2023-06-06 21:00:00
ANS23_School_19,TFW23_S_105,20_S12,4,2023-06-13 21:00:00
ANS23_School_19,TFW23_S_141,20_S13,0,2023-05-16 21:00:00
ANS23_School_19,TFW23_S_141,20_S13,1,2023-05-23 21:00:00
ANS23_School_19,TFW23_S_141,20_S13,2,2023-05-30 21:00:00
ANS23_School_19,TFW23_S_141,20_S13,3,2023-06-06 21:00:00
ANS23_School_19,TFW23_S_141,20_S13,4,2023-06-13 21:00:00
ANS23_School_19,TFW23_S_104,20_S14,0,2023-05-16 21:00:00
ANS23_School_19,TFW23_S_104,20_S14,1,2023-05-23 21:00:00
ANS23_School_19,TFW23_S_104,20_S14,2,2023-05-30 21:00:00
ANS23_School_19,TFW23_S_104,20_S14,3,2023-06-06 21:00:00
ANS23_School_19,TFW23_S_104,20_S14,4,2023-06-13 21:00:00
ANS23_School_19,TFW23_S_108,20_S15,0,2023-05-16 21:00:00
ANS23_School_19,TFW23_S_108,20_S15,1,2023-05-23 21:00:00
ANS23_School_19,TFW23_S_108,20_S15,2,2023-05-30 21:00:00
ANS23_School_19,TFW23_S_108,20_S15,3,2023-06-06 21:00:00
ANS23_School_19,TFW23_S_108,20_S15,4,2023-06-13 21:00:00
ANS23_School_19,TFW23_S_110,20_S16,0,2023-05-16 21:00:00
ANS23_School_19,TFW23_S_110,20_S16,1,2023-05-23 21:00:00
ANS23_School_19,TFW23_S_110,20_S16,2,2023-05-30 21:00:00
ANS23_School_19,TFW23_S_110,20_S16,3,2023-06-06 21:00:00
ANS23_School_19,TFW23_S_110,20_S16,4,2023-06-13 21:00:00
ANS23_School_19,TFW23_S_109,20_S17,0,2023-05-16 21:00:00
ANS23_School_19,TFW23_S_109,20_S17,1,2023-05-23 21:00:00
ANS23_School_19,TFW23_S_109,20_S17,2,2023-05-30 21:00:00
ANS23_School_19,TFW23_S_109,20_S17,3,2023-06-06 21:00:00
ANS23_School_19,TFW23_S_109,20_S17,4,2023-06-13 21:00:00
ANS23_School_19,TFW23_S_103,20_S18,0,2023-05-16 21:00:00
ANS23_School_19,TFW23_S_103,20_S18,1,2023-05-23 21:00:00
ANS23_School_19,TFW23_S_103,20_S18,2,2023-05-30 21:00:00
ANS23_School_19,TFW23_S_103,20_S18,3,2023-06-06 21:00:00
ANS23_School_19,TFW23_S_103,20_S18,4,2023-06-13 21:00:00
ANS23_School_19,TFW23_S_102,20_S19,0,2023-05-16 21:00:00
ANS23_School_19,TFW23_S_102,20_S19,1,2023-05-23 21:00:00
ANS23_School_19,TFW23_S_102,20_S19,2,2023-05-30 21:00:00
ANS23_School_19,TFW23_S_102,20_S19,3,2023-06-06 21:00:00
ANS23_School_19,TFW23_S_102,20_S19,4,2023-06-13 21:00:00
ANS23_School_19,TFW23_S_090,20_S20,0,2023-05-16 21:00:00
ANS23_School_19,TFW23_S_090,20_S20,1,2023-05-23 21:00:00
ANS23_School_19,TFW23_S_090,20_S20,2,2023-05-30 21:00:00
ANS23_School_19,TFW23_S_090,20_S20,3,2023-06-06 21:00:00
ANS23_School_19,TFW23_S_090,20_S20,4,2023-06-13 21:00:00
ANS23_School_19,TFW23_S_113,20_S21,0,2023-05-16 21:00:00
ANS23_School_19,TFW23_S_113,20_S21,1,2023-05-23 21:00:00
ANS23_School_19,TFW23_S_113,20_S21,2,2023-05-30 21:00:00
ANS23_School_19,TFW23_S_113,20_S21,3,2023-06-06 21:00:00
ANS23_School_19,TFW23_S_113,20_S21,4,2023-06-13 21:00:00
ANS23_School_19,TFW23_S_114,20_S22,0,2023-05-16 21:00:00
ANS23_School_19,TFW23_S_114,20_S22,1,2023-05-23 21:00:00
ANS23_School_19,TFW23_S_114,20_S22,2,2023-05-30 21:00:00
ANS23_School_19,TFW23_S_114,20_S22,3,2023-06-06 21:00:00
ANS23_School_19,TFW23_S_114,20_S22,4,2023-06-13 21:00:00
ANS23_School_19,TFW23_S_093,20_S23,0,2023-05-16 21:00:00
ANS23_School_19,TFW23_S_093,20_S23,1,2023-05-23 21:00:00
ANS23_School_19,TFW23_S_093,20_S23,2,2023-05-30 21:00:00
ANS23_School_19,TFW23_S_093,20_S23,3,2023-06-06 21:00:00
ANS23_School_19,TFW23_S_093,20_S23,4,2023-06-13 21:00:00
ANS23_School_19,TFW23_S_120,20_S24,0,2023-05-16 21:00:00
ANS23_School_19,TFW23_S_120,20_S24,1,2023-05-23 21:00:00
ANS23_School_19,TFW23_S_120,20_S24,2,2023-05-30 21:00:00
ANS23_School_19,TFW23_S_120,20_S24,3,2023-06-06 21:00:00
ANS23_School_19,TFW23_S_120,20_S24,4,2023-06-13 21:00:00
ANS23_School_19,TFW23_S_116,20_S25,0,2023-05-16 21:00:00
ANS23_School_19,TFW23_S_116,20_S25,1,2023-05-23 21:00:00
ANS23_School_19,TFW23_S_116,20_S25,2,2023-05-30 21:00:00
ANS23_School_19,TFW23_S_116,20_S25,3,2023-06-06 21:00:00
ANS23_School_19,TFW23_S_116,20_S25,4,2023-06-13 21:00:00
ANS23_School_19,TFW23_S_121,20_S26,0,2023-05-16 21:00:00
ANS23_School_19,TFW23_S_121,20_S26,1,2023-05-23 21:00:00
ANS23_School_19,TFW23_S_121,20_S26,2,2023-05-30 21:00:00
ANS23_School_19,TFW23_S_121,20_S26,3,2023-06-06 21:00:00
ANS23_School_19,TFW23_S_121,20_S26,4,2023-06-13 21:00:00
ANS23_School_19,TFW23_S_115,20_S27,0,2023-05-16 21:00:00
ANS23_School_19,TFW23_S_115,20_S27,1,2023-05-23 21:00:00
ANS23_School_19,TFW23_S_115,20_S27,2,2023-05-30 21:00:00
ANS23_School_19,TFW23_S_115,20_S27,3,2023-06-06 21:00:00
ANS23_School_19,TFW23_S_115,20_S27,4,2023-06-13 21:00:00
ANS23_School_19,TFW23_S_117,20_S28,0,2023-05-16 21:00:00
ANS23_School_19,TFW23_S_117,20_S28,1,2023-05-23 21:00:00
ANS23_School_19,TFW23_S_117,20_S28,2,2023-05-30 21:00:00
ANS23_School_19,TFW23_S_117,20_S28,3,2023-06-06 21:00:00
ANS23_School_19,TFW23_S_117,20_S28,4,2023-06-13 21:00:00
ANS23_School_19,TFW23_S_119,20_S29,0,2023-05-16 21:00:00
ANS23_School_19,TFW23_S_119,20_S29,1,2023-05-23 21:00:00
ANS23_School_19,TFW23_S_119,20_S29,2,2023-05-30 21:00:00
ANS23_School_19,TFW23_S_119,20_S29,3,2023-06-06 21:00:00
ANS23_School_19,TFW23_S_119,20_S29,4,2023-06-13 21:00:00
ANS23_School_19,TFW23_S_118,20_S30,0,2023-05-16 21:00:00
ANS23_School_19,TFW23_S_118,20_S30,1,2023-05-23 21:00:00
ANS23_School_19,TFW23_S_118,20_S30,2,2023-05-30 21:00:00
ANS23_School_19,TFW23_S_118,20_S30,3,2023-06-06 21:00:00
ANS23_School_19,TFW23_S_118,20_S30,4,2023-06-13 21:00:00
ANS23_School_19,TFW23_S_130,20_S31,0,2023-05-16 21:00:00
ANS23_School_19,TFW23_S_130,20_S31,1,2023-05-23 21:00:00
ANS23_School_19,TFW23_S_130,20_S31,2,2023-05-30 21:00:00
ANS23_School_19,TFW23_S_130,20_S31,3,2023-06-06 21:00:00
ANS23_School_19,TFW23_S_130,20_S31,4,2023-06-13 21:00:00
ANS23_School_19,TFW23_S_129,20_S32,0,2023-05-16 21:00:00
ANS23_School_19,TFW23_S_129,20_S32,1,2023-05-23 21:00:00
ANS23_School_19,TFW23_S_129,20_S32,2,2023-05-30 21:00:00
ANS23_School_19,TFW23_S_129,20_S32,3,2023-06-06 21:00:00
ANS23_School_19,TFW23_S_129,20_S32,4,2023-06-13 21:00:00
ANS23_School_19,TFW23_S_125,20_S33,0,2023-05-16 21:00:00
ANS23_School_19,TFW23_S_125,20_S33,1,2023-05-23 21:00:00
ANS23_School_19,TFW23_S_125,20_S33,2,2023-05-30 21:00:00
ANS23_School_19,TFW23_S_125,20_S33,3,2023-06-06 21:00:00
ANS23_School_19,TFW23_S_125,20_S33,4,2023-06-13 21:00:00
ANS23_School_19,TFW23_S_127,20_S34,0,2023-05-16 21:00:00
ANS23_School_19,TFW23_S_127,20_S34,1,2023-05-23 21:00:00
ANS23_School_19,TFW23_S_127,20_S34,2,2023-05-30 21:00:00
ANS23_School_19,TFW23_S_127,20_S34,3,2023-06-06 21:00:00
ANS23_School_19,TFW23_S_127,20_S34,4,2023-06-13 21:00:00
ANS23_School_19,TFW23_S_128,20_S35,0,2023-05-16 21:00:00
ANS23_School_19,TFW23_S_128,20_S35,1,2023-05-23 21:00:00
ANS23_School_19,TFW23_S_128,20_S35,2,2023-05-30 21:00:00
ANS23_School_19,TFW23_S_128,20_S35,3,2023-06-06 21:00:00
ANS23_School_19,TFW23_S_128,20_S35,4,2023-06-13 21:00:00
ANS23_School_19,TFW23_S_123,20_S36,0,2023-05-16 21:00:00
ANS23_School_19,TFW23_S_123,20_S36,1,2023-05-23 21:00:00
ANS23_School_19,TFW23_S_123,20_S36,2,2023-05-30 21:00:00
ANS23_School_19,TFW23_S_123,20_S36,3,2023-06-06 21:00:00
ANS23_School_19,TFW23_S_123,20_S36,4,2023-06-13 21:00:00
ANS23_School_19,TFW23_S_131,20_S37,0,2023-05-16 21:00:00
ANS23_School_19,TFW23_S_131,20_S37,1,2023-05-23 21:00:00
ANS23_School_19,TFW23_S_131,20_S37,2,2023-05-30 21:00:00
ANS23_School_19,TFW23_S_131,20_S37,3,2023-06-06 21:00:00
ANS23_School_19,TFW23_S_131,20_S37,4,2023-06-13 21:00:00
ANS23_School_19,TFW23_S_124,20_S38,0,2023-05-16 21:00:00
ANS23_School_19,TFW23_S_124,20_S38,1,2023-05-23 21:00:00
ANS23_School_19,TFW23_S_124,20_S38,2,2023-05-30 21:00:00
ANS23_School_19,TFW23_S_124,20_S38,3,2023-06-06 21:00:00
ANS23_School_19,TFW23_S_124,20_S38,4,2023-06-13 21:00:00
ANS23_School_19,TFW23_S_126,20_S39,0,2023-05-16 21:00:00
ANS23_School_19,TFW23_S_126,20_S39,1,2023-05-23 21:00:00
ANS23_School_19,TFW23_S_126,20_S39,2,2023-05-30 21:00:00
ANS23_School_19,TFW23_S_126,20_S39,3,2023-06-06 21:00:00
ANS23_School_19,TFW23_S_126,20_S39,4,2023-06-13 21:00:00
ANS23_School_19,TFW23_S_122,20_S40,0,2023-05-16 21:00:00
ANS23_School_19,TFW23_S_122,20_S40,1,2023-05-23 21:00:00
ANS23_School_19,TFW23_S_122,20_S40,2,2023-05-30 21:00:00
ANS23_School_19,TFW23_S_122,20_S40,3,2023-06-06 21:00:00
ANS23_School_19,TFW23_S_122,20_S40,4,2023-06-13 21:00:00
ANS23_School_19,TFW23_S_158,21_S01,0,2023-05-16 21:00:00
ANS23_School_19,TFW23_S_158,21_S01,1,2023-05-23 21:00:00
ANS23_School_19,TFW23_S_158,21_S01,2,2023-05-30 21:00:00
ANS23_School_19,TFW23_S_158,21_S01,3,2023-06-06 21:00:00
ANS23_School_19,TFW23_S_158,21_S01,4,2023-06-13 21:00:00
ANS23_School_19,TFW23_S_156,21_S02,0,2023-05-16 21:00:00
ANS23_School_19,TFW23_S_156,21_S02,1,2023-05-23 21:00:00
ANS23_School_19,TFW23_S_156,21_S02,2,2023-05-30 21:00:00
ANS23_School_19,TFW23_S_156,21_S02,3,2023-06-06 21:00:00
ANS23_School_19,TFW23_S_156,21_S02,4,2023-06-13 21:00:00
ANS23_School_19,TFW23_S_152,21_S03,0,2023-05-16 21:00:00
ANS23_School_19,TFW23_S_152,21_S03,1,2023-05-23 21:00:00
ANS23_School_19,TFW23_S_152,21_S03,2,2023-05-30 21:00:00
ANS23_School_19,TFW23_S_152,21_S03,3,2023-06-06 21:00:00
ANS23_School_19,TFW23_S_152,21_S03,4,2023-06-13 21:00:00
ANS23_School_19,TFW23_S_154,21_S04,0,2023-05-16 21:00:00
ANS23_School_19,TFW23_S_154,21_S04,1,2023-05-23 21:00:00
ANS23_School_19,TFW23_S_154,21_S04,2,2023-05-30 21:00:00
ANS23_School_19,TFW23_S_154,21_S04,3,2023-06-06 21:00:00
ANS23_School_19,TFW23_S_154,21_S04,4,2023-06-13 21:00:00
ANS23_School_19,TFW23_S_153,21_S06,0,2023-05-16 21:00:00
ANS23_School_19,TFW23_S_153,21_S06,1,2023-05-23 21:00:00
ANS23_School_19,TFW23_S_153,21_S06,2,2023-05-30 21:00:00
ANS23_School_19,TFW23_S_153,21_S06,3,2023-06-06 21:00:00
ANS23_School_19,TFW23_S_153,21_S06,4,2023-06-13 21:00:00
ANS23_School_19,TFW23_S_155,21_S07,0,2023-05-16 21:00:00
ANS23_School_19,TFW23_S_155,21_S07,1,2023-05-23 21:00:00
ANS23_School_19,TFW23_S_155,21_S07,2,2023-05-30 21:00:00
ANS23_School_19,TFW23_S_155,21_S07,3,2023-06-06 21:00:00
ANS23_School_19,TFW23_S_155,21_S07,4,2023-06-13 21:00:00
ANS23_School_19,TFW23_S_159,21_S08,0,2023-05-16 21:00:00
ANS23_School_19,TFW23_S_159,21_S08,1,2023-05-23 21:00:00
ANS23_School_19,TFW23_S_159,21_S08,2,2023-05-30 21:00:00
ANS23_School_19,TFW23_S_159,21_S08,3,2023-06-06 21:00:00
ANS23_School_19,TFW23_S_159,21_S08,4,2023-06-13 21:00:00
ANS23_School_19,TFW23_S_161,21_S09,0,2023-05-16 21:00:00
ANS23_School_19,TFW23_S_161,21_S09,1,2023-05-23 21:00:00
ANS23_School_19,TFW23_S_161,21_S09,2,2023-05-30 21:00:00
ANS23_School_19,TFW23_S_161,21_S09,3,2023-06-06 21:00:00
ANS23_School_19,TFW23_S_161,21_S09,4,2023-06-13 21:00:00
ANS23_School_19,TFW23_S_157,21_S10,0,2023-05-16 21:00:00
ANS23_School_19,TFW23_S_157,21_S10,1,2023-05-23 21:00:00
ANS23_School_19,TFW23_S_157,21_S10,2,2023-05-30 21:00:00
ANS23_School_19,TFW23_S_157,21_S10,3,2023-06-06 21:00:00
ANS23_School_19,TFW23_S_157,21_S10,4,2023-06-13 21:00:00
ANS23_School_19,TFW23_S_142,21_S11,0,2023-05-16 21:00:00
ANS23_School_19,TFW23_S_142,21_S11,1,2023-05-23 21:00:00
ANS23_School_19,TFW23_S_142,21_S11,2,2023-05-30 21:00:00
ANS23_School_19,TFW23_S_142,21_S11,3,2023-06-06 21:00:00
ANS23_School_19,TFW23_S_142,21_S11,4,2023-06-13 21:00:00
ANS23_School_19,TFW23_S_149,21_S12,0,2023-05-16 21:00:00
ANS23_School_19,TFW23_S_149,21_S12,1,2023-05-23 21:00:00
ANS23_School_19,TFW23_S_149,21_S12,2,2023-05-30 21:00:00
ANS23_School_19,TFW23_S_149,21_S12,3,2023-06-06 21:00:00
ANS23_School_19,TFW23_S_149,21_S12,4,2023-06-13 21:00:00
ANS23_School_19,TFW23_S_143,21_S13,0,2023-05-16 21:00:00
ANS23_School_19,TFW23_S_143,21_S13,1,2023-05-23 21:00:00
ANS23_School_19,TFW23_S_143,21_S13,2,2023-05-30 21:00:00
ANS23_School_19,TFW23_S_143,21_S13,3,2023-06-06 21:00:00
ANS23_School_19,TFW23_S_143,21_S13,4,2023-06-13 21:00:00
ANS23_School_19,TFW23_S_146,21_S14,0,2023-05-16 21:00:00
ANS23_School_19,TFW23_S_146,21_S14,1,2023-05-23 21:00:00
ANS23_School_19,TFW23_S_146,21_S14,2,2023-05-30 21:00:00
ANS23_School_19,TFW23_S_146,21_S14,3,2023-06-06 21:00:00
ANS23_School_19,TFW23_S_146,21_S14,4,2023-06-13 21:00:00
ANS23_School_19,TFW23_S_145,21_S15,0,2023-05-16 21:00:00
ANS23_School_19,TFW23_S_145,21_S15,1,2023-05-23 21:00:00
ANS23_School_19,TFW23_S_145,21_S15,2,2023-05-30 21:00:00
ANS23_School_19,TFW23_S_145,21_S15,3,2023-06-06 21:00:00
ANS23_School_19,TFW23_S_145,21_S15,4,2023-06-13 21:00:00
ANS23_School_19,TFW23_S_147,21_S16,0,2023-05-16 21:00:00
ANS23_School_19,TFW23_S_147,21_S16,1,2023-05-23 21:00:00
ANS23_School_19,TFW23_S_147,21_S16,2,2023-05-30 21:00:00
ANS23_School_19,TFW23_S_147,21_S16,3,2023-06-06 21:00:00
ANS23_School_19,TFW23_S_147,21_S16,4,2023-06-13 21:00:00
ANS23_School_19,TFW23_S_144,21_S17,0,2023-05-16 21:00:00
ANS23_School_19,TFW23_S_144,21_S17,1,2023-05-23 21:00:00
ANS23_School_19,TFW23_S_144,21_S17,2,2023-05-30 21:00:00
ANS23_School_19,TFW23_S_144,21_S17,3,2023-06-06 21:00:00
ANS23_School_19,TFW23_S_144,21_S17,4,2023-06-13 21:00:00
ANS23_School_19,TFW23_S_148,21_S18,0,2023-05-16 21:00:00
ANS23_School_19,TFW23_S_148,21_S18,1,2023-05-23 21:00:00
ANS23_School_19,TFW23_S_148,21_S18,2,2023-05-30 21:00:00
ANS23_School_19,TFW23_S_148,21_S18,3,2023-06-06 21:00:00
ANS23_School_19,TFW23_S_148,21_S18,4,2023-06-13 21:00:00
ANS23_School_19,TFW23_S_151,21_S19,0,2023-05-16 21:00:00
ANS23_School_19,TFW23_S_151,21_S19,1,2023-05-23 21:00:00
ANS23_School_19,TFW23_S_151,21_S19,2,2023-05-30 21:00:00
ANS23_School_19,TFW23_S_151,21_S19,3,2023-06-06 21:00:00
ANS23_School_19,TFW23_S_151,21_S19,4,2023-06-13 21:00:00
ANS23_School_19,TFW23_S_150,21_S29,0,2023-05-16 21:00:00
ANS23_School_19,TFW23_S_150,21_S29,1,2023-05-23 21:00:00
ANS23_School_19,TFW23_S_150,21_S29,2,2023-05-30 21:00:00
ANS23_School_19,TFW23_S_150,21_S29,3,2023-06-06 21:00:00
ANS23_School_19,TFW23_S_150,21_S29,4,2023-06-13 21:00:00
ANS23_School_19,TFW23_S_160,21_S55,0,2023-05-16 21:00:00
ANS23_School_19,TFW23_S_160,21_S55,1,2023-05-23 21:00:00
ANS23_School_19,TFW23_S_160,21_S55,2,2023-05-30 21:00:00
ANS23_School_19,TFW23_S_160,21_S55,3,2023-06-06 21:00:00
ANS23_School_19,TFW23_S_160,21_S55,4,2023-06-13 21:00:00
ANS23_School_19,TFW23_S_138,22_S01,0,2023-05-16 21:00:00
ANS23_School_19,TFW23_S_138,22_S01,1,2023-05-23 21:00:00
ANS23_School_19,TFW23_S_138,22_S01,2,2023-05-30 21:00:00
ANS23_School_19,TFW23_S_138,22_S01,3,2023-06-06 21:00:00
ANS23_School_19,TFW23_S_138,22_S01,4,2023-06-13 21:00:00
ANS23_School_19,TFW23_S_132,22_S02,0,2023-05-16 21:00:00
ANS23_School_19,TFW23_S_132,22_S02,1,2023-05-23 21:00:00
ANS23_School_19,TFW23_S_132,22_S02,2,2023-05-30 21:00:00
ANS23_School_19,TFW23_S_132,22_S02,3,2023-06-06 21:00:00
ANS23_School_19,TFW23_S_132,22_S02,4,2023-06-13 21:00:00
ANS23_School_19,TFW23_S_136,22_S03,0,2023-05-16 21:00:00
ANS23_School_19,TFW23_S_136,22_S03,1,2023-05-23 21:00:00
ANS23_School_19,TFW23_S_136,22_S03,2,2023-05-30 21:00:00
ANS23_School_19,TFW23_S_136,22_S03,3,2023-06-06 21:00:00
ANS23_School_19,TFW23_S_136,22_S03,4,2023-06-13 21:00:00
ANS23_School_19,TFW23_S_137,22_S04,0,2023-05-16 21:00:00
ANS23_School_19,TFW23_S_137,22_S04,1,2023-05-23 21:00:00
ANS23_School_19,TFW23_S_137,22_S04,2,2023-05-30 21:00:00
ANS23_School_19,TFW23_S_137,22_S04,3,2023-06-06 21:00:00
ANS23_School_19,TFW23_S_137,22_S04,4,2023-06-13 21:00:00
ANS23_School_19,TFW23_S_100,22_S05,0,2023-05-16 21:00:00
ANS23_School_19,TFW23_S_100,22_S05,1,2023-05-23 21:00:00
ANS23_School_19,TFW23_S_100,22_S05,2,2023-05-30 21:00:00
ANS23_School_19,TFW23_S_100,22_S05,3,2023-06-06 21:00:00
ANS23_School_19,TFW23_S_100,22_S05,4,2023-06-13 21:00:00
ANS23_School_19,TFW23_S_135,22_S06,0,2023-05-16 21:00:00
ANS23_School_19,TFW23_S_135,22_S06,1,2023-05-23 21:00:00
ANS23_School_19,TFW23_S_135,22_S06,2,2023-05-30 21:00:00
ANS23_School_19,TFW23_S_135,22_S06,3,2023-06-06 21:00:00
ANS23_School_19,TFW23_S_135,22_S06,4,2023-06-13 21:00:00
ANS23_School_19,TFW23_S_134,22_S07,0,2023-05-16 21:00:00
ANS23_School_19,TFW23_S_134,22_S07,1,2023-05-23 21:00:00
ANS23_School_19,TFW23_S_134,22_S07,2,2023-05-30 21:00:00
ANS23_School_19,TFW23_S_134,22_S07,3,2023-06-06 21:00:00
ANS23_School_19,TFW23_S_134,22_S07,4,2023-06-13 21:00:00
ANS23_School_19,TFW23_S_139,22_S08,0,2023-05-16 21:00:00
ANS23_School_19,TFW23_S_139,22_S08,1,2023-05-23 21:00:00
ANS23_School_19,TFW23_S_139,22_S08,2,2023-05-30 21:00:00
ANS23_School_19,TFW23_S_139,22_S08,3,2023-06-06 21:00:00
ANS23_School_19,TFW23_S_139,22_S08,4,2023-06-13 21:00:00
ANS23_School_19,TFW23_S_140,22_S09,0,2023-05-16 21:00:00
ANS23_School_19,TFW23_S_140,22_S09,1,2023-05-23 21:00:00
ANS23_School_19,TFW23_S_140,22_S09,2,2023-05-30 21:00:00
ANS23_School_19,TFW23_S_140,22_S09,3,2023-06-06 21:00:00
ANS23_School_19,TFW23_S_140,22_S09,4,2023-06-13 21:00:00
ANS23_School_19,TFW23_S_133,22_S10,0,2023-05-16 21:00:00
ANS23_School_19,TFW23_S_133,22_S10,1,2023-05-23 21:00:00
ANS23_School_19,TFW23_S_133,22_S10,2,2023-05-30 21:00:00
ANS23_School_19,TFW23_S_133,22_S10,3,2023-06-06 21:00:00
ANS23_School_19,TFW23_S_133,22_S10,4,2023-06-13 21:00:00
ANS23_School_19,TFW23_S_117,22_S11,0,2023-05-16 21:00:00
ANS23_School_19,TFW23_S_117,22_S11,1,2023-05-23 21:00:00
ANS23_School_19,TFW23_S_117,22_S11,2,2023-05-30 21:00:00
ANS23_School_19,TFW23_S_117,22_S11,3,2023-06-06 21:00:00
